,subject_r,subject_pval,correct_r,correct_pval,frequency_r,frequency_pval,correct-frequency_r,correct-frequency_pval
2347,-0.1218288382532516,0.4169470908393967,-0.1006888253466320,0.5021336295572942,0.1563263280200653,0.2979872933467169,0.0313587836228525,0.8343087117767235
2348,-0.1188361497880904,0.4284561731626408,-0.1006888253466320,0.5021336295572942,0.1563263280200653,0.2979872933467169,0.0316482636188288,0.8328019111186262
2349,-0.1188361497880904,0.4284561731626408,-0.1006888253466320,0.5021336295572942,0.1478625558247579,0.3248112236437457,0.0309535204440234,0.8364192195147776
2350,-0.1165490548125520,0.4373763932957898,-0.1006888253466320,0.5021336295572942,0.1473305860482909,0.3265486914106018,0.0343117346172703,0.8189678472961649
2351,-0.1217114373482077,0.4173950810666276,-0.1013315632533189,0.4994132086274529,0.1451444653581972,0.3337527647060493,0.0343117346172703,0.8189678472961649
2352,-0.1215353422493231,0.4180675801004032,-0.1013315632533189,0.4994132086274529,0.1451444653581972,0.3337527647060493,0.0343117346172703,0.8189678472961649
2353,-0.1203615660472769,0.4225666355482751,-0.1013315632533189,0.4994132086274529,0.1460896445886058,0.3306254231947231,0.0361069546651777,0.8096752391938424
2354,-0.1203615660472769,0.4225666355482751,-0.1025588405321549,0.4942407568439270,0.1460896445886058,0.3306254231947231,0.0361069546651777,0.8096752391938424
2355,-0.1203615660472769,0.4225666355482751,-0.1012146956249000,0.4999072674236537,0.1460896445886058,0.3306254231947231,0.0409726245487831,0.7846286787995085
2356,-0.1203615660472769,0.4225666355482751,-0.1036110374430440,0.4898293665069120,0.1460896445886058,0.3306254231947231,0.0409726245487831,0.7846286787995085
2357,-0.1240600942662930,0.4084874671282452,-0.1036110374430440,0.4898293665069120,0.1432548774784115,0.3400625450059696,0.0409726245487831,0.7846286787995085
2358,-0.1240600942662930,0.4084874671282452,-0.1036110374430440,0.4898293665069120,0.1432548774784115,0.3400625450059696,0.0409726245487831,0.7846286787995085
2359,-0.1278795797639342,0.3942483312098108,-0.1036110374430440,0.4898293665069120,0.1443176447885839,0.3365042591202689,0.0409726245487831,0.7846286787995085
2360,-0.1278795797639342,0.3942483312098108,-0.1036110374430440,0.4898293665069120,0.1426645901967134,0.3420494005029423,0.0411464329710884,0.7837379707960203
2361,-0.1263513463676138,0.3999088088955134,-0.1036110374430440,0.4898293665069120,0.1426645901967134,0.3420494005029423,0.0387712617946758,0.7959342155140159
2362,-0.1263513463676138,0.3999088088955134,-0.1036110374430440,0.4898293665069120,0.1476261145732651,0.3255827125410852,0.0384816372183383,0.7974249264941949
2363,-0.1242950344476386,0.4076027639486959,-0.1036110374430440,0.4898293665069120,0.1455579494863921,0.3323822913903139,0.0384816372183383,0.7974249264941949
2364,-0.1259987607326910,0.4012217453037245,-0.1036110374430440,0.4898293665069120,0.1455579494863921,0.3323822913903139,0.0408567536423948,0.7852226356679770
2365,-0.1254699406766187,0.4031958313428857,-0.1034356554775897,0.4905631735636166,0.1446129152965585,0.3355199685475477,0.0357594749234108,0.8114718284495213
2366,-0.1254699406766187,0.4031958313428857,-0.1034356554775897,0.4905631735636166,0.1446129152965585,0.3355199685475477,0.0333852566505054,0.8237737479247046
2367,-0.1216527381478443,0.4176191789315856,-0.1034356554775897,0.4905631735636166,0.1441995435854294,0.3368984773336042,0.0333852566505054,0.8237737479247046
2368,-0.1211831745410054,0.4194144261950075,-0.1034356554775897,0.4905631735636166,0.1441995435854294,0.3368984773336042,0.0333852566505054,0.8237737479247046
2369,-0.1204202469925254,0.4223410340253437,-0.1026757400833508,0.4937495906567385,0.1433729468212455,0.3396660333399902,0.0354120038131040,0.8132693774664670
