,subject,trial_num,letter,frequency,r,g,b,PBASE,ITI,match,button,correct,RT,block,pupil_feed_locked_t1,pupil_baseline_feed_locked,missing,drop_trial
160,146,160,I,80,157,193,131,4.4199999999999999,3.7799999999999998,1,ralt,True,0.6331717600000000,3.0000000000000000,-9.2006179718517380,-6.7289559917833852,False,False
161,146,161,A,20,76,154,68,4.5700000000000003,4.5000000000000000,1,ralt,True,0.6782847500000000,3.0000000000000000,8.4060728755283414,-20.4668532583289604,False,False
162,146,162,A,20,157,193,131,5.4400000000000004,4.7000000000000002,0,lalt,True,0.2652710200000000,3.0000000000000000,-0.1563589572766241,-1.2246802754956003,False,False
163,146,163,D,40,76,154,68,5.0099999999999998,4.3300000000000001,0,lalt,True,0.3893017800000000,3.0000000000000000,-2.5221088956261974,9.1875050825056377,False,False
164,146,164,D,40,138,154,91,4.2999999999999998,5.2100000000000000,1,ralt,True,0.8582889600000000,3.0000000000000000,-4.8635859187411050,10.2814210470209435,False,False
165,146,165,D,40,0,168,107,4.2999999999999998,4.6399999999999997,0,lalt,True,1.1532692000000000,3.0000000000000000,-13.7878068743016566,13.4087881477054562,False,False
166,146,166,T,20,76,154,68,4.9400000000000004,3.9399999999999999,0,lalt,True,1.5712262900000000,3.0000000000000000,1.0059619510472977,31.5825309105346506,False,False
167,146,167,R,80,157,193,131,5.0999999999999996,5.0599999999999996,0,lalt,True,0.5912851700000000,3.0000000000000000,3.6651846491516911,3.2063720404007534,False,False
168,146,168,D,40,138,154,91,5.2500000000000000,4.6299999999999999,1,ralt,True,0.5872364999999999,3.0000000000000000,-1.1992318392401431,-15.9444282994752324,False,False
169,146,169,A,20,76,154,68,4.7599999999999998,3.8999999999999999,1,ralt,True,0.4312127900000000,3.0000000000000000,1.2457930119017322,25.5956273976139634,False,False
170,146,170,A,20,76,154,68,4.6299999999999999,3.9100000000000001,1,ralt,True,0.6143008000000001,3.0000000000000000,1.0747096537198393,12.4588719354032555,False,False
171,146,171,T,20,3,121,112,4.5899999999999999,3.6200000000000001,1,ralt,True,1.5832333199999999,3.0000000000000000,-5.1242329825595583,-14.4749948729622719,False,False
172,146,172,D,40,76,154,68,5.4199999999999999,5.0599999999999996,0,lalt,True,0.4014042500000000,3.0000000000000000,6.3090328913830005,-24.5594123590340097,False,False
173,146,173,O,40,0,168,107,3.7999999999999998,4.2699999999999996,1,lalt,False,1.2442777899999999,3.0000000000000000,0.0686679089574588,-9.2949577495964988,False,False
174,146,174,R,80,76,154,68,5.2900000000000000,5.2100000000000000,0,lalt,True,1.2223635200000000,3.0000000000000000,8.3934206970909049,-28.5347038635333234,False,False
175,146,175,A,20,138,154,91,4.0499999999999998,5.2300000000000004,0,lalt,True,0.3752984300000000,3.0000000000000000,1.8051205894588336,18.8868138782834869,False,False
176,146,176,I,80,3,121,112,5.2100000000000000,5.2100000000000000,0,lalt,True,1.2072299600000000,3.0000000000000000,10.0112992414251458,16.9132658404972496,False,False
177,146,177,I,80,3,121,112,3.8799999999999999,5.4800000000000004,0,lalt,True,0.5492127100000000,3.0000000000000000,5.0743399953497885,-3.0456861187582152,False,False
178,146,178,T,20,3,121,112,3.7400000000000002,4.9000000000000004,1,lalt,False,0.6672118000000000,3.0000000000000000,8.7487011656097629,-28.2323428118937123,False,False
179,146,179,A,20,76,154,68,4.4699999999999998,3.8700000000000001,1,ralt,True,0.4012869000000000,3.0000000000000000,8.9000820874916009,-14.7338432336652669,False,False
180,146,180,I,80,76,154,68,4.3499999999999996,3.6699999999999999,0,lalt,True,0.5839121700000000,4.0000000000000000,-1.7095485159331314,43.5083137178588828,False,False
181,146,181,A,20,3,121,112,4.1299999999999999,4.2000000000000002,0,lalt,True,0.8859996500000000,4.0000000000000000,5.3317085310247592,6.8685143231870791,False,False
182,146,182,O,40,0,168,107,4.0099999999999998,3.6099999999999999,1,ralt,True,1.2290485200000001,4.0000000000000000,10.2973689854871608,-25.6645577066621584,False,False
183,146,183,I,80,157,193,131,3.8199999999999998,3.7900000000000000,1,ralt,True,0.8491959500000000,4.0000000000000000,6.3360415983411578,-0.9395928288227668,False,False
184,146,184,D,40,76,154,68,4.6600000000000001,4.7400000000000002,0,lalt,True,0.6054178000000001,4.0000000000000000,1.0955936272021023,-3.7438057329171599,False,False
185,146,185,T,20,3,121,112,3.7999999999999998,5.4600000000000000,1,ralt,True,2.3752224200000001,4.0000000000000000,-0.5096853607019657,18.7154002918559499,False,False
186,146,186,R,80,75,124,89,3.7700000000000000,5.0000000000000000,1,ralt,True,0.7802048400000000,4.0000000000000000,0.9855133621682216,-5.6923953858201246,False,False
187,146,187,D,40,0,168,107,4.7400000000000002,5.3200000000000003,0,lalt,True,0.6083842500000000,4.0000000000000000,7.5381925636076641,-7.4163465761577392,False,False
188,146,188,D,40,138,154,91,4.5300000000000002,3.8300000000000001,1,ralt,True,0.7852328000000001,4.0000000000000000,-4.2089215086505405,-5.5462759384861320,False,False
189,146,189,R,80,157,193,131,5.4600000000000000,4.9400000000000004,0,lalt,True,0.5492820600000000,4.0000000000000000,8.1217892098257565,12.6824933898863073,False,False
190,146,190,O,40,3,121,112,4.0000000000000000,3.5499999999999998,0,lalt,True,1.1062173200000001,4.0000000000000000,-1.5380047210600680,16.4496757521196493,False,False
191,146,191,A,20,76,154,68,3.5299999999999998,3.6899999999999999,1,ralt,True,0.5743905500000001,4.0000000000000000,1.6242046544198134,-11.5019463081632676,False,False
192,146,192,I,80,157,193,131,3.9199999999999999,3.7700000000000000,1,ralt,True,0.4645933900000000,4.0000000000000000,0.4148492140295626,1.4458449705715208,False,False
193,146,193,R,80,75,124,89,4.7199999999999998,4.0899999999999999,1,ralt,True,0.5217153600000000,4.0000000000000000,1.8413512667186085,-17.7738088229122511,False,False
194,146,194,O,40,138,154,91,5.2500000000000000,4.2300000000000004,0,lalt,True,1.1677666400000000,4.0000000000000000,9.9795140547771073,20.8901608701900869,False,False
195,146,195,I,80,157,193,131,3.9600000000000000,4.5300000000000002,1,ralt,True,0.6197440600000000,4.0000000000000000,-2.3896679271364687,-15.0429222891145464,False,False
196,146,196,A,20,76,154,68,4.2300000000000004,3.9500000000000002,1,ralt,True,0.6218532900000000,4.0000000000000000,-3.5691046431122766,21.8930836818610040,False,False
